filename,width,height,class,xmin,ymin,xmax,ymax
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_258.JPEG,500,334,3,84,44,342,282
GalvanizeMax_ImageSet/images/cow/n01887787_599.JPEG,500,332,4,27,232,73,250
GalvanizeMax_ImageSet/images/dog/n02084071_7306.JPEG,500,332,1,300,131,404,256
GalvanizeMax_ImageSet/images/cow/n01887787_470.JPEG,500,331,4,176,122,232,169
GalvanizeMax_ImageSet/images/dog/n02084071_20421.JPEG,500,325,1,111,65,284,319
GalvanizeMax_ImageSet/images/cow/n01887787_13916.JPEG,240,163,4,4,10,233,157
GalvanizeMax_ImageSet/images/cow/n01887787_4038.JPEG,500,331,4,119,13,499,329
GalvanizeMax_ImageSet/images/cow/n01887787_13911.JPEG,500,333,4,133,208,194,319
GalvanizeMax_ImageSet/images/cow/n01887787_12886.JPEG,500,331,4,356,200,401,228
GalvanizeMax_ImageSet/images/hawk/n01605630_5124.JPEG,500,399,2,244,103,461,232
GalvanizeMax_ImageSet/images/dog/n02084071_5731.JPEG,800,532,1,28,188,498,481
GalvanizeMax_ImageSet/images/cow/n01887787_2600.JPEG,800,642,4,22,61,724,602
GalvanizeMax_ImageSet/images/cow/n01887787_598.JPEG,200,295,4,19,22,141,261
GalvanizeMax_ImageSet/images/cow/n01887787_9422.JPEG,500,375,4,137,54,274,287
GalvanizeMax_ImageSet/images/cow/n01887787_3202.JPEG,332,500,4,58,137,299,322
GalvanizeMax_ImageSet/images/cow/n01887787_1544.JPEG,332,500,4,0,149,212,348
GalvanizeMax_ImageSet/images/dog/n02084071_360.JPEG,500,375,1,48,38,430,312
GalvanizeMax_ImageSet/images/cow/n01887787_4545.JPEG,500,375,4,303,134,363,196
GalvanizeMax_ImageSet/images/dog/n02084071_12038.JPEG,750,555,1,263,261,748,532
GalvanizeMax_ImageSet/images/cow/n01887787_333.JPEG,500,332,4,99,92,298,274
GalvanizeMax_ImageSet/images/cow/n01887787_14686.JPEG,128,96,4,59,53,85,82
GalvanizeMax_ImageSet/images/cow/n01887787_755.JPEG,500,375,4,395,187,427,223
GalvanizeMax_ImageSet/images/cow/n01887787_2559.JPEG,500,332,4,341,103,490,223
GalvanizeMax_ImageSet/images/hawk/n01605630_8059.JPEG,500,332,2,211,17,326,295
GalvanizeMax_ImageSet/images/dog/n02084071_20383.JPEG,500,328,1,133,68,291,300
GalvanizeMax_ImageSet/images/badger/n02447366_689.JPEG,240,180,5,58,24,161,159
GalvanizeMax_ImageSet/images/cow/n01887787_11657.JPEG,332,500,4,151,211,218,298
GalvanizeMax_ImageSet/images/cow/n01887787_11465.JPEG,500,331,4,396,91,430,140
GalvanizeMax_ImageSet/images/cow/n01887787_5304.JPEG,500,375,4,417,222,499,298
GalvanizeMax_ImageSet/images/hawk/n01605630_9217.JPEG,500,375,2,179,55,354,374
GalvanizeMax_ImageSet/images/cow/n01887787_4554.JPEG,500,331,4,133,33,319,316
GalvanizeMax_ImageSet/images/dog/n02084071_25499.JPEG,500,411,1,6,28,486,395
GalvanizeMax_ImageSet/images/cow/n01887787_1751.JPEG,300,201,4,103,52,216,110
GalvanizeMax_ImageSet/images/cow/n01887787_10389.JPEG,203,152,4,28,6,202,140
GalvanizeMax_ImageSet/images/cow/n01887787_9180.JPEG,500,331,4,273,29,365,79
GalvanizeMax_ImageSet/images/cow/n01887787_6390.JPEG,500,331,4,20,48,251,295
GalvanizeMax_ImageSet/images/cow/n01887787_5846.JPEG,500,375,4,17,0,110,49
GalvanizeMax_ImageSet/images/cow/n01887787_12897.JPEG,500,331,4,211,154,348,299
GalvanizeMax_ImageSet/images/dog/n02084071_11115.JPEG,1024,768,1,138,253,943,599
GalvanizeMax_ImageSet/images/badger/n02447366_6324.JPEG,333,500,5,18,76,325,473
GalvanizeMax_ImageSet/images/cow/n01887787_788.JPEG,375,500,4,4,72,113,278
GalvanizeMax_ImageSet/images/cow/n01887787_3459.JPEG,500,332,4,269,89,467,331
GalvanizeMax_ImageSet/images/badger/n02447366_7571.JPEG,500,375,5,0,103,376,374
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1614.JPEG,500,479,3,43,275,298,453
GalvanizeMax_ImageSet/images/cow/n01887787_12179.JPEG,380,285,4,134,49,285,164
GalvanizeMax_ImageSet/images/cow/n01887787_5650.JPEG,500,333,4,199,154,233,206
GalvanizeMax_ImageSet/images/cow/n01887787_13261.JPEG,500,374,4,7,77,159,299
GalvanizeMax_ImageSet/images/cow/n01887787_8932.JPEG,500,331,4,31,158,223,262
GalvanizeMax_ImageSet/images/badger/n02447366_4049.JPEG,400,500,5,103,60,350,382
GalvanizeMax_ImageSet/images/cow/n01887787_3458.JPEG,500,331,4,12,133,61,179
GalvanizeMax_ImageSet/images/dog/n02084071_35878.JPEG,535,379,1,45,15,472,378
GalvanizeMax_ImageSet/images/cow/n01887787_7499.JPEG,500,375,4,274,226,321,254
GalvanizeMax_ImageSet/images/hawk/n01605630_13918.JPEG,500,333,2,134,70,334,332
GalvanizeMax_ImageSet/images/cow/n01887787_3386.JPEG,500,375,4,362,219,483,251
GalvanizeMax_ImageSet/images/hawk/n01605630_7797.JPEG,500,399,2,121,52,463,206
GalvanizeMax_ImageSet/images/dog/n02084071_1806.JPEG,500,332,1,218,111,412,254
GalvanizeMax_ImageSet/images/cow/n01887787_2240.JPEG,480,384,4,141,225,175,247
GalvanizeMax_ImageSet/images/cow/n01887787_6906.JPEG,500,331,4,21,69,428,301
GalvanizeMax_ImageSet/images/cow/n01887787_663.JPEG,500,320,4,275,78,500,248
GalvanizeMax_ImageSet/images/cow/n01887787_4709.JPEG,465,313,4,20,7,458,185
GalvanizeMax_ImageSet/images/dog/n02084071_16101.JPEG,500,332,1,105,94,430,260
GalvanizeMax_ImageSet/images/cow/n01887787_1451.JPEG,332,500,4,112,116,332,409
GalvanizeMax_ImageSet/images/cow/n01887787_933.JPEG,500,375,4,371,180,491,264
GalvanizeMax_ImageSet/images/cow/n01887787_112.JPEG,141,200,4,14,60,100,164
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_473.JPEG,300,201,3,34,47,201,177
GalvanizeMax_ImageSet/images/cow/n01887787_5646.JPEG,500,332,4,45,39,399,319
GalvanizeMax_ImageSet/images/hawk/n01605630_11377.JPEG,500,333,2,139,60,499,332
GalvanizeMax_ImageSet/images/cow/n01887787_11281.JPEG,500,332,4,313,163,371,227
GalvanizeMax_ImageSet/images/cow/n01887787_66.JPEG,500,375,4,26,101,94,178
GalvanizeMax_ImageSet/images/cow/n01887787_6639.JPEG,500,331,4,288,210,418,298
GalvanizeMax_ImageSet/images/cow/n01887787_13532.JPEG,500,315,4,341,193,436,277
GalvanizeMax_ImageSet/images/cow/n01887787_11275.JPEG,500,332,4,273,149,308,212
GalvanizeMax_ImageSet/images/cow/n01887787_12967.JPEG,332,500,4,63,182,243,298
GalvanizeMax_ImageSet/images/cow/n01887787_9235.JPEG,500,332,4,351,227,423,256
GalvanizeMax_ImageSet/images/dog/n02084071_29234.JPEG,273,410,1,35,9,215,408
GalvanizeMax_ImageSet/images/cow/n01887787_10733.JPEG,145,138,4,40,30,83,75
GalvanizeMax_ImageSet/images/badger/n02447366_7001.JPEG,375,500,5,22,82,257,297
GalvanizeMax_ImageSet/images/hawk/n01605630_4822.JPEG,500,353,2,168,106,276,232
GalvanizeMax_ImageSet/images/cow/n01887787_5752.JPEG,500,331,4,331,68,468,266
GalvanizeMax_ImageSet/images/dog/n02084071_859.JPEG,210,210,1,4,33,205,204
GalvanizeMax_ImageSet/images/cow/n01887787_7512.JPEG,500,331,4,328,92,396,300
GalvanizeMax_ImageSet/images/hawk/n01605630_6208.JPEG,480,448,2,130,79,403,387
GalvanizeMax_ImageSet/images/cow/n01887787_8501.JPEG,500,357,4,85,249,149,288
GalvanizeMax_ImageSet/images/dog/n02084071_18722.JPEG,419,560,1,102,30,346,509
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1788.JPEG,500,333,3,27,116,269,320
GalvanizeMax_ImageSet/images/cow/n01887787_6390.JPEG,500,331,4,244,81,324,193
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1285.JPEG,900,600,3,59,22,799,597
GalvanizeMax_ImageSet/images/dog/n02084071_8249.JPEG,500,333,1,0,0,493,152
GalvanizeMax_ImageSet/images/cow/n01887787_3812.JPEG,500,375,4,356,119,409,219
GalvanizeMax_ImageSet/images/badger/n02447366_2057.JPEG,500,375,5,108,103,345,269
GalvanizeMax_ImageSet/images/dog/n02084071_21788.JPEG,165,168,1,56,18,121,139
GalvanizeMax_ImageSet/images/cow/n01887787_12019.JPEG,500,332,4,27,160,66,201
GalvanizeMax_ImageSet/images/hawk/n01605630_15895.JPEG,500,335,2,5,64,344,334
GalvanizeMax_ImageSet/images/cow/n01887787_701.JPEG,200,152,4,1,15,154,122
GalvanizeMax_ImageSet/images/cow/n01887787_12300.JPEG,500,332,4,263,164,289,209
GalvanizeMax_ImageSet/images/hawk/n01605630_6404.JPEG,375,500,2,88,37,290,456
GalvanizeMax_ImageSet/images/cow/n01887787_10983.JPEG,500,380,4,104,7,493,275
GalvanizeMax_ImageSet/images/cow/n01887787_11771.JPEG,500,333,4,379,167,426,197
GalvanizeMax_ImageSet/images/cow/n01887787_7510.JPEG,500,331,4,161,228,378,322
GalvanizeMax_ImageSet/images/cow/n01887787_3269.JPEG,375,500,4,104,61,351,435
GalvanizeMax_ImageSet/images/cow/n01887787_10550.JPEG,500,194,4,313,105,331,119
GalvanizeMax_ImageSet/images/dog/n02084071_2121.JPEG,500,331,1,63,28,354,308
GalvanizeMax_ImageSet/images/cow/n01887787_626.JPEG,500,440,4,13,163,141,396
GalvanizeMax_ImageSet/images/cow/n01887787_11678.JPEG,500,331,4,0,0,291,281
GalvanizeMax_ImageSet/images/hawk/n01605630_908.JPEG,500,375,2,180,129,499,374
GalvanizeMax_ImageSet/images/cow/n01887787_11616.JPEG,134,180,4,4,18,130,172
GalvanizeMax_ImageSet/images/cow/n01887787_4714.JPEG,500,331,4,7,33,220,161
GalvanizeMax_ImageSet/images/cow/n01887787_8163.JPEG,600,400,4,265,9,597,322
GalvanizeMax_ImageSet/images/badger/n02447366_2352.JPEG,500,375,5,23,76,380,306
GalvanizeMax_ImageSet/images/dog/n02084071_22482.JPEG,328,500,1,56,91,276,473
GalvanizeMax_ImageSet/images/cow/n01887787_11681.JPEG,332,500,4,71,123,332,458
GalvanizeMax_ImageSet/images/cow/n01887787_119.JPEG,240,180,4,61,4,211,179
GalvanizeMax_ImageSet/images/dog/n02084071_8089.JPEG,500,375,1,0,1,426,364
GalvanizeMax_ImageSet/images/badger/n02447366_89.JPEG,500,375,5,295,41,499,206
GalvanizeMax_ImageSet/images/cow/n01887787_4633.JPEG,375,500,4,108,127,287,337
GalvanizeMax_ImageSet/images/cow/n01887787_5817.JPEG,240,180,4,13,50,124,180
GalvanizeMax_ImageSet/images/cow/n01887787_694.JPEG,500,375,4,257,32,321,82
GalvanizeMax_ImageSet/images/cow/n01887787_12154.JPEG,500,466,4,20,9,491,464
GalvanizeMax_ImageSet/images/cow/n01887787_1651.JPEG,331,500,4,0,96,329,498
GalvanizeMax_ImageSet/images/cow/n01887787_267.JPEG,500,375,4,77,2,446,342
GalvanizeMax_ImageSet/images/cow/n01887787_1599.JPEG,500,331,4,393,256,425,313
GalvanizeMax_ImageSet/images/cow/n01887787_13788.JPEG,300,216,4,100,57,300,187
GalvanizeMax_ImageSet/images/cow/n01887787_12637.JPEG,332,500,4,50,174,254,355
GalvanizeMax_ImageSet/images/cow/n01887787_1134.JPEG,500,331,4,315,185,364,259
GalvanizeMax_ImageSet/images/hawk/n01605630_1743.JPEG,375,500,2,71,133,228,372
GalvanizeMax_ImageSet/images/badger/n02447366_699.JPEG,144,216,5,17,110,124,178
GalvanizeMax_ImageSet/images/cow/n01887787_421.JPEG,500,332,4,3,147,31,233
GalvanizeMax_ImageSet/images/cow/n01887787_9937.JPEG,500,445,4,169,272,291,366
GalvanizeMax_ImageSet/images/hawk/n01605630_250.JPEG,400,500,2,103,183,237,297
GalvanizeMax_ImageSet/images/cow/n01887787_10853.JPEG,500,332,4,18,36,461,320
GalvanizeMax_ImageSet/images/cow/n01887787_7173.JPEG,500,375,4,194,164,261,190
GalvanizeMax_ImageSet/images/dog/n02084071_1786.JPEG,347,346,1,25,103,334,267
GalvanizeMax_ImageSet/images/hawk/n01605630_1759.JPEG,500,333,2,0,124,294,331
GalvanizeMax_ImageSet/images/cow/n01887787_859.JPEG,500,331,4,330,135,472,308
GalvanizeMax_ImageSet/images/hawk/n01605630_14822.JPEG,400,500,2,192,45,380,361
GalvanizeMax_ImageSet/images/cow/n01887787_13171.JPEG,500,331,4,104,111,387,262
GalvanizeMax_ImageSet/images/cow/n01887787_12574.JPEG,375,500,4,113,225,254,465
GalvanizeMax_ImageSet/images/dog/n02084071_15140.JPEG,537,540,1,197,231,386,464
GalvanizeMax_ImageSet/images/cow/n01887787_656.JPEG,2304,1728,4,500,61,2280,1670
GalvanizeMax_ImageSet/images/cow/n01887787_3127.JPEG,500,375,4,85,162,207,259
GalvanizeMax_ImageSet/images/cow/n01887787_9890.JPEG,880,832,4,510,299,536,339
GalvanizeMax_ImageSet/images/hawk/n01605630_14269.JPEG,500,333,2,45,30,411,332
GalvanizeMax_ImageSet/images/cow/n01887787_4264.JPEG,500,331,4,31,148,221,242
GalvanizeMax_ImageSet/images/badger/n02447366_4342.JPEG,500,361,5,98,238,222,343
GalvanizeMax_ImageSet/images/badger/n02447366_13884.JPEG,500,375,5,131,146,332,262
GalvanizeMax_ImageSet/images/cow/n01887787_11473.JPEG,500,354,4,17,27,327,146
GalvanizeMax_ImageSet/images/cow/n01887787_14519.JPEG,500,332,4,342,140,357,165
GalvanizeMax_ImageSet/images/hawk/n01605630_17971.JPEG,500,334,2,58,64,438,262
GalvanizeMax_ImageSet/images/cow/n01887787_809.JPEG,500,375,4,199,206,320,304
GalvanizeMax_ImageSet/images/cow/n01887787_9890.JPEG,880,832,4,424,538,551,582
GalvanizeMax_ImageSet/images/badger/n02447366_35467.JPEG,500,333,5,210,145,289,212
GalvanizeMax_ImageSet/images/cow/n01887787_4914.JPEG,500,331,4,224,147,395,236
GalvanizeMax_ImageSet/images/hawk/n01605630_2030.JPEG,341,500,2,106,45,320,470
GalvanizeMax_ImageSet/images/cow/n01887787_13576.JPEG,281,144,4,49,6,213,143
GalvanizeMax_ImageSet/images/badger/n02447366_988.JPEG,500,375,5,118,48,345,337
GalvanizeMax_ImageSet/images/hawk/n01605630_3605.JPEG,500,332,2,161,98,383,331
GalvanizeMax_ImageSet/images/cow/n01887787_2076.JPEG,180,240,4,2,56,173,240
GalvanizeMax_ImageSet/images/dog/n02084071_181.JPEG,333,500,1,220,351,292,406
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_835.JPEG,100,79,3,6,8,95,69
GalvanizeMax_ImageSet/images/cow/n01887787_6534.JPEG,500,332,4,30,21,470,306
GalvanizeMax_ImageSet/images/cow/n01887787_10342.JPEG,500,332,4,289,259,336,278
GalvanizeMax_ImageSet/images/hawk/n01605630_11827.JPEG,369,500,2,87,87,312,300
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_824.JPEG,500,490,3,182,46,482,350
GalvanizeMax_ImageSet/images/cow/n01887787_5730.JPEG,375,500,4,16,30,372,464
GalvanizeMax_ImageSet/images/cow/n01887787_5529.JPEG,145,108,4,15,7,102,96
GalvanizeMax_ImageSet/images/cow/n01887787_7346.JPEG,500,332,4,316,146,377,189
GalvanizeMax_ImageSet/images/cow/n01887787_4256.JPEG,500,332,4,89,176,121,230
GalvanizeMax_ImageSet/images/cow/n01887787_10808.JPEG,500,331,4,198,1,237,36
GalvanizeMax_ImageSet/images/dog/n02084071_18257.JPEG,500,334,1,15,52,277,333
GalvanizeMax_ImageSet/images/badger/n02447366_7794.JPEG,500,333,5,0,82,443,281
GalvanizeMax_ImageSet/images/cow/n01887787_8920.JPEG,500,332,4,85,66,381,317
GalvanizeMax_ImageSet/images/dog/n02084071_215.JPEG,333,500,1,10,171,215,322
GalvanizeMax_ImageSet/images/cow/n01887787_12241.JPEG,800,556,4,122,240,261,326
GalvanizeMax_ImageSet/images/cow/n01887787_17829.JPEG,350,264,4,122,30,312,235
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,76,164,146,210
GalvanizeMax_ImageSet/images/cow/n01887787_7518.JPEG,500,314,4,245,153,297,179
GalvanizeMax_ImageSet/images/cow/n01887787_2129.JPEG,332,500,4,15,172,159,356
GalvanizeMax_ImageSet/images/cow/n01887787_11197.JPEG,500,332,4,179,225,278,266
GalvanizeMax_ImageSet/images/cow/n01887787_11465.JPEG,500,331,4,418,114,499,199
GalvanizeMax_ImageSet/images/cow/n01887787_4840.JPEG,500,332,4,14,138,129,213
GalvanizeMax_ImageSet/images/hawk/n01605630_9334.JPEG,408,500,2,125,48,324,385
GalvanizeMax_ImageSet/images/dog/n02084071_52.JPEG,500,333,1,274,0,499,205
GalvanizeMax_ImageSet/images/cow/n01887787_8989.JPEG,500,375,4,105,119,221,332
GalvanizeMax_ImageSet/images/cow/n01887787_4586.JPEG,500,375,4,143,190,169,217
GalvanizeMax_ImageSet/images/cow/n01887787_8732.JPEG,500,332,4,180,90,319,207
GalvanizeMax_ImageSet/images/cow/n01887787_14442.JPEG,267,400,4,81,49,191,243
GalvanizeMax_ImageSet/images/cow/n01887787_4181.JPEG,331,500,4,75,335,208,448
GalvanizeMax_ImageSet/images/cow/n01887787_6103.JPEG,500,332,4,370,35,458,87
GalvanizeMax_ImageSet/images/hawk/n01605630_2891.JPEG,500,374,2,174,54,426,295
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2180.JPEG,500,375,3,18,158,229,317
GalvanizeMax_ImageSet/images/cow/n01887787_4806.JPEG,500,331,4,31,174,166,232
GalvanizeMax_ImageSet/images/cow/n01887787_11028.JPEG,500,332,4,374,220,432,267
GalvanizeMax_ImageSet/images/dog/n02084071_459.JPEG,500,332,1,131,19,493,282
GalvanizeMax_ImageSet/images/cow/n01887787_4841.JPEG,500,332,4,290,51,317,83
GalvanizeMax_ImageSet/images/cow/n01887787_4869.JPEG,331,500,4,126,332,215,431
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1696.JPEG,800,577,3,243,61,638,492
GalvanizeMax_ImageSet/images/dog/n02084071_2261.JPEG,500,325,1,228,31,420,305
GalvanizeMax_ImageSet/images/cow/n01887787_9395.JPEG,240,160,4,10,3,223,155
GalvanizeMax_ImageSet/images/hawk/n01605630_9482.JPEG,337,500,2,22,52,279,415
GalvanizeMax_ImageSet/images/cow/n01887787_8508.JPEG,176,230,4,1,18,173,165
GalvanizeMax_ImageSet/images/hawk/n01605630_6976.JPEG,500,464,2,91,42,298,429
GalvanizeMax_ImageSet/images/cow/n01887787_4507.JPEG,331,500,4,37,296,311,462
GalvanizeMax_ImageSet/images/cow/n01887787_12915.JPEG,500,375,4,345,134,423,330
GalvanizeMax_ImageSet/images/cow/n01887787_9131.JPEG,118,130,4,12,6,111,91
GalvanizeMax_ImageSet/images/cow/n01887787_1518.JPEG,500,332,4,33,137,102,175
GalvanizeMax_ImageSet/images/cow/n01887787_11195.JPEG,174,250,4,72,98,174,164
GalvanizeMax_ImageSet/images/cow/n01887787_6299.JPEG,500,331,4,158,212,232,277
GalvanizeMax_ImageSet/images/dog/n02084071_841.JPEG,500,375,1,199,72,476,374
GalvanizeMax_ImageSet/images/cow/n01887787_7404.JPEG,500,336,4,219,242,261,263
GalvanizeMax_ImageSet/images/hawk/n01605630_5775.JPEG,500,401,2,186,68,340,275
GalvanizeMax_ImageSet/images/hawk/n01605630_10226.JPEG,373,500,2,83,47,309,438
GalvanizeMax_ImageSet/images/cow/n01887787_204.JPEG,500,331,4,52,72,434,301
GalvanizeMax_ImageSet/images/cow/n01887787_1697.JPEG,500,331,4,265,225,391,324
GalvanizeMax_ImageSet/images/hawk/n01605630_3545.JPEG,333,500,2,53,23,265,362
GalvanizeMax_ImageSet/images/cow/n01887787_3276.JPEG,800,600,4,112,32,790,369
GalvanizeMax_ImageSet/images/hawk/n01605630_13520.JPEG,500,333,2,0,77,345,332
GalvanizeMax_ImageSet/images/dog/n02084071_1286.JPEG,500,333,1,12,43,456,261
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_266.JPEG,200,214,3,4,3,175,186
GalvanizeMax_ImageSet/images/cow/n01887787_2726.JPEG,500,331,4,5,29,421,327
GalvanizeMax_ImageSet/images/badger/n02447366_4754.JPEG,378,500,5,0,0,297,437
GalvanizeMax_ImageSet/images/badger/n02447366_5158.JPEG,425,340,5,123,102,349,285
GalvanizeMax_ImageSet/images/cow/n01887787_12519.JPEG,333,500,4,111,135,296,366
GalvanizeMax_ImageSet/images/hawk/n01605630_3318.JPEG,500,333,2,66,76,385,332
GalvanizeMax_ImageSet/images/dog/n02084071_8251.JPEG,380,334,1,0,79,366,282
GalvanizeMax_ImageSet/images/cow/n01887787_4703.JPEG,500,331,4,27,121,373,306
GalvanizeMax_ImageSet/images/cow/n01887787_9067.JPEG,500,331,4,201,196,337,236
GalvanizeMax_ImageSet/images/cow/n01887787_2489.JPEG,500,331,4,370,137,500,249
GalvanizeMax_ImageSet/images/cow/n01887787_13054.JPEG,500,331,4,149,68,371,176
GalvanizeMax_ImageSet/images/cow/n01887787_8439.JPEG,220,220,4,37,93,47,103
GalvanizeMax_ImageSet/images/badger/n02447366_3214.JPEG,500,409,5,34,34,398,406
GalvanizeMax_ImageSet/images/hawk/n01605630_9290.JPEG,500,400,2,164,14,484,362
GalvanizeMax_ImageSet/images/cow/n01887787_2082.JPEG,283,380,4,37,87,145,292
GalvanizeMax_ImageSet/images/dog/n02084071_432.JPEG,500,375,1,0,10,282,374
GalvanizeMax_ImageSet/images/cow/n01887787_222.JPEG,467,305,4,62,29,194,115
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_857.JPEG,333,500,3,9,136,249,359
GalvanizeMax_ImageSet/images/cow/n01887787_5165.JPEG,500,380,4,21,22,311,363
GalvanizeMax_ImageSet/images/hawk/n01605630_15306.JPEG,421,500,2,75,32,419,498
GalvanizeMax_ImageSet/images/cow/n01887787_3560.JPEG,500,331,4,341,157,458,274
GalvanizeMax_ImageSet/images/dog/n02084071_1877.JPEG,250,323,1,54,210,109,307
GalvanizeMax_ImageSet/images/dog/n02084071_28909.JPEG,357,356,1,3,1,356,310
GalvanizeMax_ImageSet/images/dog/n02084071_19402.JPEG,319,480,1,68,130,314,338
GalvanizeMax_ImageSet/images/cow/n01887787_5705.JPEG,332,500,4,42,83,332,396
GalvanizeMax_ImageSet/images/hawk/n01605630_2937.JPEG,500,334,2,223,21,366,313
GalvanizeMax_ImageSet/images/cow/n01887787_4909.JPEG,500,375,4,394,143,500,250
GalvanizeMax_ImageSet/images/dog/n02084071_2679.JPEG,332,500,1,77,126,248,381
GalvanizeMax_ImageSet/images/badger/n02447366_5590.JPEG,200,128,5,16,6,186,126
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2759.JPEG,500,468,3,60,14,473,418
GalvanizeMax_ImageSet/images/dog/n02084071_22630.JPEG,500,332,1,97,160,315,259
GalvanizeMax_ImageSet/images/dog/n02084071_22068.JPEG,250,250,1,16,0,249,249
GalvanizeMax_ImageSet/images/cow/n01887787_14753.JPEG,364,256,4,274,68,360,186
GalvanizeMax_ImageSet/images/cow/n01887787_11399.JPEG,440,457,4,81,178,291,339
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1089.JPEG,375,250,3,77,32,325,208
GalvanizeMax_ImageSet/images/cow/n01887787_2493.JPEG,500,332,4,120,143,235,236
GalvanizeMax_ImageSet/images/cow/n01887787_12946.JPEG,332,500,4,49,111,289,458
GalvanizeMax_ImageSet/images/cow/n01887787_3969.JPEG,380,253,4,43,12,342,246
GalvanizeMax_ImageSet/images/cow/n01887787_7695.JPEG,240,163,4,127,65,167,116
GalvanizeMax_ImageSet/images/cow/n01887787_11673.JPEG,100,100,4,10,21,85,87
GalvanizeMax_ImageSet/images/cow/n01887787_14294.JPEG,500,239,4,259,148,283,177
GalvanizeMax_ImageSet/images/cow/n01887787_11899.JPEG,500,331,4,182,119,244,161
GalvanizeMax_ImageSet/images/cow/n01887787_9280.JPEG,332,500,4,72,163,234,357
GalvanizeMax_ImageSet/images/dog/n02084071_12863.JPEG,400,300,1,18,47,376,269
GalvanizeMax_ImageSet/images/cow/n01887787_694.JPEG,500,375,4,46,209,156,267
GalvanizeMax_ImageSet/images/hawk/n01605630_449.JPEG,500,375,2,101,103,288,184
GalvanizeMax_ImageSet/images/dog/n02084071_299.JPEG,331,500,1,23,20,314,452
GalvanizeMax_ImageSet/images/cow/n01887787_2824.JPEG,500,334,4,207,55,497,333
GalvanizeMax_ImageSet/images/cow/n01887787_2226.JPEG,500,331,4,175,40,278,163
GalvanizeMax_ImageSet/images/hawk/n01605630_4782.JPEG,500,375,2,70,65,499,374
GalvanizeMax_ImageSet/images/cow/n01887787_4843.JPEG,500,375,4,207,156,260,280
GalvanizeMax_ImageSet/images/dog/n02084071_3217.JPEG,334,500,1,73,158,285,498
GalvanizeMax_ImageSet/images/cow/n01887787_13979.JPEG,500,331,4,2,1,263,260
GalvanizeMax_ImageSet/images/hawk/n01605630_12523.JPEG,500,499,2,8,40,376,497
GalvanizeMax_ImageSet/images/cow/n01887787_7250.JPEG,500,331,4,43,187,94,277
GalvanizeMax_ImageSet/images/cow/n01887787_10441.JPEG,500,331,4,70,60,329,180
GalvanizeMax_ImageSet/images/cow/n01887787_5650.JPEG,500,333,4,220,121,253,149
GalvanizeMax_ImageSet/images/cow/n01887787_10713.JPEG,500,332,4,0,188,10,245
GalvanizeMax_ImageSet/images/hawk/n01605630_5230.JPEG,500,421,2,153,125,346,347
GalvanizeMax_ImageSet/images/dog/n02084071_666.JPEG,500,375,1,76,47,341,334
GalvanizeMax_ImageSet/images/cow/n01887787_1526.JPEG,375,500,4,123,215,169,238
GalvanizeMax_ImageSet/images/dog/n02084071_7306.JPEG,500,332,1,3,139,136,291
GalvanizeMax_ImageSet/images/cow/n01887787_11412.JPEG,331,500,4,8,245,198,496
GalvanizeMax_ImageSet/images/cow/n01887787_13198.JPEG,500,332,4,323,103,477,223
GalvanizeMax_ImageSet/images/cow/n01887787_3386.JPEG,500,375,4,18,209,249,309
GalvanizeMax_ImageSet/images/cow/n01887787_9695.JPEG,400,300,4,354,152,400,184
GalvanizeMax_ImageSet/images/dog/n02084071_1358.JPEG,500,402,1,271,67,410,239
GalvanizeMax_ImageSet/images/cow/n01887787_393.JPEG,500,332,4,57,30,463,304
GalvanizeMax_ImageSet/images/badger/n02447366_16645.JPEG,500,333,5,67,70,455,272
GalvanizeMax_ImageSet/images/cow/n01887787_1005.JPEG,500,208,4,183,15,408,151
GalvanizeMax_ImageSet/images/hawk/n01605630_7732.JPEG,393,500,2,126,98,294,472
GalvanizeMax_ImageSet/images/dog/n02084071_26000.JPEG,500,341,1,9,16,462,327
GalvanizeMax_ImageSet/images/badger/n02447366_25382.JPEG,500,375,5,1,83,311,342
GalvanizeMax_ImageSet/images/cow/n01887787_5983.JPEG,500,331,4,290,209,444,327
GalvanizeMax_ImageSet/images/cow/n01887787_11612.JPEG,796,527,4,151,60,712,321
GalvanizeMax_ImageSet/images/cow/n01887787_4097.JPEG,500,331,4,4,1,239,280
GalvanizeMax_ImageSet/images/cow/n01887787_7250.JPEG,500,331,4,184,18,224,48
GalvanizeMax_ImageSet/images/dog/n02084071_2181.JPEG,500,332,1,76,73,438,260
GalvanizeMax_ImageSet/images/cow/n01887787_1665.JPEG,500,331,4,3,56,227,288
